CSV,A,133.716,-11.9367,0.4883,0
CSV,A,134.592,-11.9418,0.4883,0
CSV,A,135.467,-11.9519,0.4922,0
CSV,A,136.342,-11.9567,0.4883,0
CSV,A,137.211,-11.4854,0.5000,0
CSV,A,138.082,-11.7719,0.4961,0
CSV,A,138.957,-12.0311,0.4922,0
CSV,A,139.834,-12.0348,0.4922,0
CSV,A,140.703,-12.0324,0.4922,0
CSV,A,141.577,-12.0363,0.4922,0
CSV,A,142.453,-11.8038,0.4961,0
CSV,A,143.328,-11.3415,0.5078,0
CSV,A,144.197,-11.3943,0.5078,0
CSV,A,145.070,-11.2128,0.5117,0
CSV,A,145.948,-11.5158,0.5078,0
CSV,A,146.823,-11.3247,0.5156,0
CSV,A,147.692,-10.9038,0.5273,0
CSV,A,148.571,-10.9915,0.5312,0
CSV,A,149.447,-11.3175,0.5234,0
CSV,A,150.325,-11.8521,0.5156,0
CSV,A,151.194,-11.8653,0.5156,0
CSV,A,152.057,-11.8766,0.5156,0
CSV,A,152.931,-11.8884,0.5156,0
CSV,A,153.806,-11.8983,0.5156,0
CSV,A,154.671,-11.9070,0.5156,0
CSV,A,155.547,-11.9151,0.5156,0
CSV,A,156.421,-11.9269,0.5156,0
CSV,A,157.290,-11.7047,0.5195,0
CSV,A,158.154,-11.2637,0.5312,0
CSV,A,159.021,-11.0897,0.5391,0
CSV,A,159.889,-11.6425,0.5273,2
CSV,A,160.770,-11.7944,0.5273,2
CSV,A,167.606,-11.6972,0.5273,2
CSV,A,174.459,-11.9060,0.5273,1
CSV,A,181.322,-11.9475,0.5273,1
CSV,A,188.184,-11.8344,0.5273,1
CSV,A,195.017,-12.1201,0.5234,1
CSV,A,201.847,-11.9645,0.5234,1
CSV,A,208.699,-12.0610,0.5234,1
CSV,A,215.560,-12.0817,0.5234,1
CSV,A,222.413,-12.1706,0.5195,1
CSV,A,229.233,-11.9801,0.5234,1
CSV,A,236.097,-11.6487,0.5312,1
CSV,A,242.950,-11.6487,0.5352,1
CSV,A,249.802,-11.9745,0.5273,1
CSV,A,256.630,-11.9217,0.5273,1
CSV,A,263.470,-12.1133,0.5234,1
CSV,A,270.327,-12.1364,0.5234,1
CSV,A,277.184,-12.0688,0.5234,1
CSV,A,284.021,-12.2152,0.5195,1
CSV,A,290.855,-12.3809,0.5156,1
CSV,A,297.702,-12.5638,0.5117,1
CSV,A,304.564,-12.7333,0.5078,2
CSV,A,311.419,-12.6838,0.5000,2
CSV,A,318.238,-12.7535,0.5000,2
CSV,A,325.099,-12.3988,0.5039,2
CSV,A,331.954,-12.3423,0.5078,2
CSV,A,338.827,-12.4974,0.5000,2
CSV,A,345.657,-12.2788,0.5039,2
CSV,A,352.494,-12.2008,0.5039,2
CSV,A,359.340,-12.2771,0.5039,2
CSV,A,366.205,-12.1099,0.5039,1
CSV,A,373.067,-11.7455,0.5156,1
CSV,A,379.929,-11.9520,0.5117,1
CSV,A,386.784,-12.0483,0.5078,1
CSV,A,393.611,-12.2267,0.5039,1
CSV,A,400.457,-12.1255,0.5039,1
CSV,A,407.322,-12.1175,0.5039,1
CSV,A,414.178,-12.3213,0.5000,1
CSV,A,421.012,-12.0883,0.5039,1
CSV,A,427.844,-12.1443,0.5000,1
CSV,A,434.688,-12.3474,0.4961,1
CSV,A,441.538,-12.2609,0.4961,1
CSV,A,448.364,-12.3931,0.4961,1
CSV,A,455.207,-12.0672,0.5000,1
CSV,A,462.065,-11.8528,0.5039,1
CSV,A,468.929,-11.9889,0.5039,1
CSV,A,475.782,-12.0838,0.5000,1
CSV,A,482.600,-12.1600,0.4961,1
CSV,A,489.457,-12.0620,0.5000,1
CSV,A,496.320,-12.1498,0.4961,1
CSV,A,503.177,-12.1100,0.4961,1
CSV,A,510.008,-12.1063,0.4961,1
CSV,A,516.838,-12.1312,0.4961,1
CSV,A,523.699,-12.2460,0.4922,1
CSV,A,530.560,-12.3182,0.4922,1
CSV,A,537.412,-12.3547,0.4883,1
CSV,A,544.229,-12.0906,0.4922,1
CSV,A,551.086,-11.9684,0.4961,1
CSV,A,557.944,-12.2739,0.4883,1
CSV,A,564.794,-12.5239,0.4805,1
CSV,A,571.616,-12.4878,0.4805,1
CSV,A,578.456,-12.3330,0.4805,1
CSV,A,585.321,-12.1919,0.4844,1
