CSV,A,0.008,-12.2139,0.0508,0
CSV,A,10.080,-12.5381,0.0508,0
CSV,A,20.160,-12.8900,0.0508,0
CSV,A,30.234,-12.9831,0.0508,0
CSV,A,40.301,-13.0288,0.0508,0
CSV,A,50.367,-13.1614,0.0508,0
CSV,A,60.444,-13.0383,0.0508,0
CSV,A,70.517,-13.2611,0.0508,0
CSV,A,80.590,-13.2207,0.0508,0
CSV,A,90.667,-13.0307,0.0508,0
CSV,A,100.742,-13.1310,0.0508,0
CSV,A,110.804,-13.1563,0.0508,0
CSV,A,120.864,-13.1654,0.0508,0
CSV,A,130.932,-13.0168,0.0508,0
CSV,A,140.998,-12.9860,0.0508,0
CSV,A,151.078,-12.9618,0.0508,0
CSV,A,161.154,-13.2892,0.0508,0
CSV,A,171.231,-12.9389,0.0508,0
CSV,A,181.307,-13.0614,0.0508,0
CSV,A,191.377,-13.0631,0.0508,0
CSV,A,201.443,-12.9740,0.0508,0
CSV,A,211.516,-13.2427,0.0508,0
CSV,A,221.585,-13.0763,0.0508,0
CSV,A,231.652,-13.1315,0.0508,0
CSV,A,241.725,-13.1442,0.0508,0
CSV,A,251.784,-13.1466,0.0508,0
CSV,A,261.849,-13.0147,0.0508,0
CSV,A,271.919,-12.9906,0.0508,0
CSV,A,281.984,-13.1596,0.0508,0
CSV,A,292.053,-13.1400,0.0508,0
CSV,A,302.123,-13.0964,0.0508,0
CSV,A,312.198,-12.9786,0.0508,0
CSV,A,322.269,-13.1685,0.0508,0
CSV,A,332.350,-13.0050,0.0508,0
CSV,A,342.410,-13.0089,0.0508,0
CSV,A,352.487,-13.1785,0.0508,0
CSV,A,362.563,-13.2166,0.0508,0
CSV,A,372.636,-13.1537,0.0508,0
CSV,A,382.710,-13.0420,0.0508,0
CSV,A,392.775,-13.0569,0.0508,0
CSV,A,402.840,-13.0867,0.0508,0
CSV,A,412.903,-13.0419,0.0508,0
CSV,A,422.971,-12.9043,0.0508,0
CSV,A,433.037,-13.1200,0.0508,0
CSV,A,443.112,-13.0896,0.0508,0
CSV,A,453.187,-12.9082,0.0508,0
CSV,A,463.268,-13.2240,0.0508,0
CSV,A,473.329,-13.1794,0.0508,0
CSV,A,483.401,-13.0087,0.0508,0
CSV,A,493.463,-13.0615,0.0508,0
CSV,A,503.531,-13.0226,0.0508,0
CSV,A,513.607,-13.1525,0.0508,0
CSV,A,523.678,-13.0654,0.0508,0
CSV,A,533.748,-12.9303,0.0508,0
CSV,A,543.830,-12.8758,0.0508,0
CSV,A,553.907,-13.1169,0.0508,0
